party_rk,purchase_sum,russian_region_nm,russian_region_cd,timediff_to_msk_hour_cnt,russian_federal_district_cd
235092917,548542.41,Воронежская область,036,0,001
153984822,65618.22,Воронежская область,036,0,001
206442499,117483.74,Воронежская область,036,0,001
305638663,38576.0,Воронежская область,036,0,001
129634199,6685.49,Чувашская республика,021,0,005
356278398,23798.15,Воронежская область,036,0,001
153101386,62373.23,Чувашская республика,021,0,005
251501879,187425.47,Воронежская область,036,0,001
273547239,761177.03,Воронежская область,036,0,001
212109780,273306.5,Воронежская область,036,0,001
219501918,205420.89,Воронежская область,036,0,001
116522024,185.0,Воронежская область,036,0,001
336796669,382352.48,Чувашская республика,021,0,005
357026142,67072.62342,Чувашская республика,021,0,005
334323390,15598.0,Воронежская область,036,0,001
156971403,63475.11,Воронежская область,036,0,001
292266024,1422.0,Воронежская область,036,0,001
122758910,253296.05,Чувашская республика,021,0,005
259154027,9739.27,Чувашская республика,021,0,005
362980353,18764.32,Воронежская область,036,0,001
258302905,778735.26,Воронежская область,036,0,001
128527384,29518.45,Чувашская республика,021,0,005
132362486,95530.08,Воронежская область,036,0,001
351600893,41646.07,Воронежская область,036,0,001
361437032,10503.0,Воронежская область,036,0,001
221225013,48185.21,Чувашская республика,021,0,005
230077747,2397.36,Воронежская область,036,0,001
368380979,10006.32,Чувашская республика,021,0,005
291528141,504815.48,Воронежская область,036,0,001
295474000,500.0,Чувашская республика,021,0,005
164977166,388696.26,Воронежская область,036,0,001
338965917,13814.0,Чувашская республика,021,0,005
309585264,4996.81,Чувашская республика,021,0,005
264708260,16720.32,Чувашская республика,021,0,005
145680774,22244.53,Чувашская республика,021,0,005
143457439,46871.15,Воронежская область,036,0,001
367752034,26225.7,Воронежская область,036,0,001
258578683,685846.61,Воронежская область,036,0,001
359600327,1722.0,Чувашская республика,021,0,005
287270710,16490.0,Чувашская республика,021,0,005
112784344,83842.02,Краснодарский край,023,0,003
236907274,3849073.01196,Волгоградская область,034,0,003
112104362,9756.06,Краснодарский край,023,0,003
337342909,24949.0,Волгоградская область,034,0,003
131482921,23164.49,Краснодарский край,023,0,003
135879497,380707.75,Краснодарский край,023,0,003
3876560,70188.98,Краснодарский край,023,0,003
363573971,13180.0,Волгоградская область,034,0,003
276575843,98013.68,Краснодарский край,023,0,003
208507510,690192.35,Волгоградская область,034,0,003
281951327,15282.76,Краснодарский край,023,0,003
286342002,169888.01,Краснодарский край,023,0,003
336511252,22468.06,Краснодарский край,023,0,003
206057798,77448.06,Краснодарский край,023,0,003
271413113,170836.07,Краснодарский край,023,0,003
639060,45789.53,Краснодарский край,023,0,003
352184556,6290.0,Краснодарский край,023,0,003
156295760,361519.33,Краснодарский край,023,0,003
268656021,13978.09,Краснодарский край,023,0,003
62962967,34938.42,Волгоградская область,034,0,003
296488437,114089.74,Краснодарский край,023,0,003
274668208,1228.0,Волгоградская область,034,0,003
352567268,25398.9,Краснодарский край,023,0,003
288731428,60466.44,Краснодарский край,023,0,003
372291679,12224.26,Краснодарский край,023,0,003
210911326,46897.57,Волгоградская область,034,0,003
245807539,721474.09,Краснодарский край,023,0,003
284051024,107886.01,Краснодарский край,023,0,003
114681417,189782.47,Краснодарский край,023,0,003
359896933,79086.63887,Краснодарский край,023,0,003
34417667,1079095.96,Краснодарский край,023,0,003
230078497,669512.15,Краснодарский край,023,0,003
297461929,7966.78,Волгоградская область,034,0,003
215260439,24221.63,Краснодарский край,023,0,003
277766732,40534.0,Краснодарский край,023,0,003
298822366,52637.06,Краснодарский край,023,0,003
158352338,4663.66,Краснодарский край,023,0,003
168802549,17700.0,Краснодарский край,023,0,003
274685509,158000.0,Волгоградская область,034,0,003
131885237,810577.81,Волгоградская область,034,0,003
369270422,105458.77,Краснодарский край,023,0,003
150956826,52506.25,Краснодарский край,023,0,003
317281483,18991.0,Волгоградская область,034,0,003
284308530,64663.50214,Краснодарский край,023,0,003
153671879,42996.99,Краснодарский край,023,0,003
339219090,171.0,Краснодарский край,023,0,003
208204171,83571.23,Краснодарский край,023,0,003
275834080,182053.77,Краснодарский край,023,0,003
342038278,37479.44,Краснодарский край,023,0,003
349891694,5751.72,Волгоградская область,034,0,003
287792372,148380.81,Краснодарский край,023,0,003
305468005,1989.7,Волгоградская область,034,0,003
234967243,35074.97,Волгоградская область,034,0,003
243317846,79668.45,Краснодарский край,023,0,003
150540923,42351.29,Краснодарский край,023,0,003
291901657,1128.6,Краснодарский край,023,0,003
346501721,20867.26,Волгоградская область,034,0,003
284313459,63618.35,Краснодарский край,023,0,003
250221850,42798.41,Краснодарский край,023,0,003
221398188,13419.15,Волгоградская область,034,0,003
277616327,66472.25,Волгоградская область,034,0,003
309657374,4529.04,Волгоградская область,034,0,003
153678225,376.0,Волгоградская область,034,0,003
136376088,22459.84,Краснодарский край,023,0,003
606344,5502329.5392,Краснодарский край,023,0,003
155941744,509761.71,Волгоградская область,034,0,003
266070083,94833.22,Краснодарский край,023,0,003
306710330,17018.32,Краснодарский край,023,0,003
302046251,33854.76,Краснодарский край,023,0,003
628752,215457.84,Краснодарский край,023,0,003
251432541,12157.0,Краснодарский край,023,0,003
133717761,1575.7,Краснодарский край,023,0,003
267692998,65007.56,Краснодарский край,023,0,003
210557500,19718.37,Краснодарский край,023,0,003
316056256,7640.0,Волгоградская область,034,0,003
127134314,14606.25,Краснодарский край,023,0,003
302031287,22728.07,Волгоградская область,034,0,003
153313605,25073.3,Краснодарский край,023,0,003
353781020,60214.58,Краснодарский край,023,0,003
253974481,1500.0,Краснодарский край,023,0,003
158758501,47900.31,Краснодарский край,023,0,003
348688108,25250.87,Краснодарский край,023,0,003
206657105,326634.55,Краснодарский край,023,0,003
330637191,8922.92,Краснодарский край,023,0,003
346226995,1463.56,Краснодарский край,023,0,003
321349777,416530.0,Краснодарский край,023,0,003
261794522,1992681.43,Краснодарский край,023,0,003
163339253,96527.88,Краснодарский край,023,0,003
371159851,7831.0,Волгоградская область,034,0,003
115571396,224335.35,Волгоградская область,034,0,003
156708875,9323.06,Краснодарский край,023,0,003
370649808,15674.98,Краснодарский край,023,0,003
273723652,20042.39,Краснодарский край,023,0,003
323533046,56735.83,Краснодарский край,023,0,003
118181085,5703.4,Вологодская область,035,0,002
307521661,5819.12,Вологодская область,035,0,002
212781412,12604.64,Вологодская область,035,0,002
312894910,394707.63,Вологодская область,035,0,002
124448750,2680684.72,Вологодская область,035,0,002
291572571,14602.24,Алтайский край,022,4,007
250146165,193140.36,Вологодская область,035,0,002
339316319,184384.76,Алтайский край,022,4,007
336285964,12841.0,Вологодская область,035,0,002
230352812,73.0,Алтайский край,022,4,007
290601169,47992.0,Алтайский край,022,4,007
291720001,59869.37,Вологодская область,035,0,002
159096048,1431145.5,Вологодская область,035,0,002
157450827,29674.91,Алтайский край,022,4,007
157134524,21600.0,Вологодская область,035,0,002
342521623,16020.0,Вологодская область,035,0,002
302721391,77338.0,Алтайский край,022,4,007
329579285,249162.34,Алтайский край,022,4,007
289774884,21330.0,Алтайский край,022,4,007
260429819,5024.64,Алтайский край,022,4,007
249255955,17444.43,Вологодская область,035,0,002
154470662,24435.28,Алтайский край,022,4,007
117817447,341324.94,Вологодская область,035,0,002
333547575,30535.26,Алтайский край,022,4,007
306218173,12022.02,Вологодская область,035,0,002
234687505,17031.1,Алтайский край,022,4,007
248479484,224778.75,Алтайский край,022,4,007
161286375,6000.0,Кабардино-Балкарская республика,007,0,004
165016225,1680.0,Республика Саха (Якутия),014,6,008
371116161,11858.0,Республика Саха (Якутия),014,6,008
156896308,4044.0,Республика Саха (Якутия),014,6,008
151251631,38307.05,Ростовская область,061,0,003
127089638,3085.96,Ростовская область,061,0,003
314866060,9507.09,Республика Саха (Якутия),014,6,008
249255642,81274.11,Ростовская область,061,0,003
366782351,6501.22,Ростовская область,061,0,003
3552306,66443.45,Ростовская область,061,0,003
254415826,58085.37,Ростовская область,061,0,003
335310186,28724.0,Республика Саха (Якутия),014,6,008
363620632,17050.0,Ростовская область,061,0,003
329354185,131302.94,Республика Саха (Якутия),014,6,008
338440408,123850.0,Ростовская область,061,0,003
32604119,255328.07,Ростовская область,061,0,003
237199762,262959.93,Ростовская область,061,0,003
258557327,46424.78,Ростовская область,061,0,003
344913954,54036.48,Республика Саха (Якутия),014,6,008
275077855,260703.07,Ростовская область,061,0,003
291045988,32003.84,Кабардино-Балкарская республика,007,0,004
293430210,74519.01,Ростовская область,061,0,003
255039968,98997.61,Кабардино-Балкарская республика,007,0,004
120755481,30625.22,Ростовская область,061,0,003
247040787,51096.1,Ростовская область,061,0,003
269544167,249585.59,Ростовская область,061,0,003
4306099,13609.0,Ростовская область,061,0,003
308007971,9882.0,Ростовская область,061,0,003
269913710,251.0,Ростовская область,061,0,003
346851291,16644.78,Ростовская область,061,0,003
81357064,571614.12,Ростовская область,061,0,003
268488344,72463.18,Ростовская область,061,0,003
276354568,36280.66,Ростовская область,061,0,003
284168083,22881.0,Кабардино-Балкарская республика,007,0,004
243951786,48000.0,Кабардино-Балкарская республика,007,0,004
214548310,35369.57,Республика Саха (Якутия),014,6,008
335691063,6875.18,Ростовская область,061,0,003
130446662,979955.42,Ростовская область,061,0,003
281011674,32623.8,Кабардино-Балкарская республика,007,0,004
353665679,11394.0,Ростовская область,061,0,003
289674846,6364.36,Ростовская область,061,0,003
322434466,149695.11,Ростовская область,061,0,003
340659104,53972.73,Ростовская область,061,0,003
301454953,25001.79,Ростовская область,061,0,003
297056153,163300.0,Кабардино-Балкарская республика,007,0,004
346507790,45.0,Ростовская область,061,0,003
343516334,55434.0,Республика Саха (Якутия),014,6,008
362562592,16914.32,Республика Саха (Якутия),014,6,008
279199124,6181.55,Ростовская область,061,0,003
322215452,20007.24,Ростовская область,061,0,003
345671243,1033.75,Самарская область,063,1,005
160392215,601573.84,Самарская область,063,1,005
208172508,775600.52,Самарская область,063,1,005
340354684,102740.0,Республика Татарстан,016,0,005
168080393,2804.14,Самарская область,063,1,005
124713486,273299.72,Самарская область,063,1,005
282003530,343000.0,Республика Татарстан,016,0,005
222612769,311067.65,Республика Татарстан,016,0,005
155994366,31343.2,Республика Татарстан,016,0,005
223401253,25408.05,Республика Татарстан,016,0,005
312893308,92670.15,Самарская область,063,1,005
155898821,38423.24,Республика Дагестан,005,0,004
317048058,29528.05,Республика Дагестан,005,0,004
249018978,59732.21,Республика Татарстан,016,0,005
275804731,21557.08,Самарская область,063,1,005
369887496,51000.0,Самарская область,063,1,005
84911683,1019546.41459,Республика Татарстан,016,0,005
298849924,11400.0,Республика Татарстан,016,0,005
138519134,20575.63,Республика Татарстан,016,0,005
333150403,86217.22,Самарская область,063,1,005
367278776,4845.0,Республика Дагестан,005,0,004
266369044,438600.2,Самарская область,063,1,005
168956796,239341.86,Республика Татарстан,016,0,005
159859451,38531.33,Республика Татарстан,016,0,005
109350779,19017.71,Самарская область,063,1,005
158815213,562778.38,Республика Татарстан,016,0,005
269595825,23367.8,Самарская область,063,1,005
359025299,8795.0,Республика Татарстан,016,0,005
258670149,46046.74,Республика Татарстан,016,0,005
286385402,390.82,Самарская область,063,1,005
270092554,69264.44,Самарская область,063,1,005
265736552,47864.8,Республика Татарстан,016,0,005
101093580,266226.67,Республика Татарстан,016,0,005
214549597,680523.48,Республика Татарстан,016,0,005
366735034,1692.0,Республика Дагестан,005,0,004
279101172,113793.21,Республика Дагестан,005,0,004
283633008,44998.0,Самарская область,063,1,005
153512904,289035.09556,Республика Татарстан,016,0,005
152304059,537540.98,Республика Татарстан,016,0,005
368412754,3973.15,Республика Татарстан,016,0,005
297511387,28341.9,Самарская область,063,1,005
2322547,27126.52,Республика Татарстан,016,0,005
131880479,6219.63,Республика Дагестан,005,0,004
235509461,393618.54,Самарская область,063,1,005
155634745,23329.42,Самарская область,063,1,005
251358927,342629.09,Республика Татарстан,016,0,005
210759241,12807.0,Республика Дагестан,005,0,004
262744358,96278.56,Республика Татарстан,016,0,005
279094026,16921.28,Республика Татарстан,016,0,005
293679183,13239.32,Республика Дагестан,005,0,004
316341465,22473.0,Республика Татарстан,016,0,005
4861633,172086.64,Республика Татарстан,016,0,005
35749165,13230.41,Самарская область,063,1,005
10601660,145011.8737,Республика Татарстан,016,0,005
162049437,352496.24,Республика Татарстан,016,0,005
295018430,27984.16,Самарская область,063,1,005
232451766,46253.47,Республика Татарстан,016,0,005
345953961,755.7,Республика Татарстан,016,0,005
55716428,1383490.55269,Республика Татарстан,016,0,005
366734108,19955.0,Республика Татарстан,016,0,005
295477856,87619.91,Самарская область,063,1,005
161077708,870769.77,Республика Татарстан,016,0,005
156061502,116157.96,Республика Дагестан,005,0,004
337574469,92914.72,Республика Татарстан,016,0,005
141790820,3155.07,Республика Татарстан,016,0,005
307500087,240000.0,Республика Татарстан,016,0,005
1745826,12507.77,Республика Татарстан,016,0,005
219747021,2501398.16488,Республика Татарстан,016,0,005
275426817,285.0,Республика Дагестан,005,0,004
268463643,28638.84,Самарская область,063,1,005
333148010,247231.05,Самарская область,063,1,005
250197206,580994.37,Республика Татарстан,016,0,005
356334028,83273.18,Республика Татарстан,016,0,005
367253483,5400.12,Республика Татарстан,016,0,005
312607001,12990.0,Самарская область,063,1,005
265505378,22157.52,Самарская область,063,1,005
326014197,11191.0,Самарская область,063,1,005
238288236,23062.62,Самарская область,063,1,005
267482222,618361.32,Республика Татарстан,016,0,005
267991341,916709.69,Самарская область,063,1,005
25052083,249594.18,Республика Татарстан,016,0,005
268928423,238659.86,Республика Татарстан,016,0,005
310912667,12253.56,Республика Татарстан,016,0,005
159089185,97.0,Республика Татарстан,016,0,005
217875025,114653.2,Самарская область,063,1,005
164168154,340730.79324,Республика Татарстан,016,0,005
144227845,27344.91,Республика Дагестан,005,0,004
266374615,37854.8,Санкт-Петербург,078,0,002
152435831,187469.05,Санкт-Петербург,078,0,002
353652745,73100.47,Санкт-Петербург,078,0,002
151797837,359707.64,Санкт-Петербург,078,0,002
257272356,108952.58253,Санкт-Петербург,078,0,002
261114621,635059.71431,Санкт-Петербург,078,0,002
114328138,2939735.73,Санкт-Петербург,078,0,002
361470198,48253.8,Санкт-Петербург,078,0,002
273953918,204354.35,Санкт-Петербург,078,0,002
125720388,70452.2,Санкт-Петербург,078,0,002
313211441,46316.03,Санкт-Петербург,078,0,002
298087107,201896.31,Санкт-Петербург,078,0,002
273836678,328.0,Санкт-Петербург,078,0,002
130449834,83614.53,Санкт-Петербург,078,0,002
356019225,71708.54,Санкт-Петербург,078,0,002
277091641,99096.36,Санкт-Петербург,078,0,002
207786411,534004.30619,Санкт-Петербург,078,0,002
161205254,320161.29,Санкт-Петербург,078,0,002
157783752,163576.67,Санкт-Петербург,078,0,002
135304386,740943.51,Санкт-Петербург,078,0,002
335019849,11465.52,Санкт-Петербург,078,0,002
359886886,54449.61,Санкт-Петербург,078,0,002
263037134,122869.85,Санкт-Петербург,078,0,002
162053285,35301.62,Санкт-Петербург,078,0,002
281932822,9236.17,Санкт-Петербург,078,0,002
246295245,87120.01,Санкт-Петербург,078,0,002
146431382,303048.03,Санкт-Петербург,078,0,002
269181857,430911.15,Санкт-Петербург,078,0,002
158758612,22093.46,Санкт-Петербург,078,0,002
156876724,199086.56,Санкт-Петербург,078,0,002
272346595,215697.31,Санкт-Петербург,078,0,002
93771707,279311.86,Санкт-Петербург,078,0,002
212335505,1232238.1913,Санкт-Петербург,078,0,002
249388164,4000.0,Санкт-Петербург,078,0,002
154124403,124619.79,Санкт-Петербург,078,0,002
150608298,121892.81,Санкт-Петербург,078,0,002
240461518,67477.74,Санкт-Петербург,078,0,002
162297952,232565.15,Санкт-Петербург,078,0,002
2301594,149522.0,Санкт-Петербург,078,0,002
213102585,167534.0,Санкт-Петербург,078,0,002
224099455,691881.47934,Санкт-Петербург,078,0,002
275753307,52616.52,Санкт-Петербург,078,0,002
356283755,36474.95,Санкт-Петербург,078,0,002
269655980,173283.32,Санкт-Петербург,078,0,002
157036931,382674.25,Санкт-Петербург,078,0,002
217398111,218997.75084,Санкт-Петербург,078,0,002
348472607,68129.63,Московская область,050,0,001
287692260,13856.55,Московская область,050,0,001
276748423,79154.77,Московская область,050,0,001
238024921,213974.55,Ярославская область,076,0,001
142359039,55614.95,Московская область,050,0,001
112317659,82069.77,Московская область,050,0,001
169347039,4918.94,Кировская область,043,0,005
309152931,65558.49,Московская область,050,0,001
139745990,700361.63,Московская область,050,0,001
292464717,18993.0,Московская область,050,0,001
356943338,102704.67474,Московская область,050,0,001
265845933,374375.77858,Московская область,050,0,001
345948987,38592.0,Московская область,050,0,001
143592499,60620.89,Московская область,050,0,001
269921653,15138.71,Московская область,050,0,001
257901060,41613.43,Московская область,050,0,001
262293318,98889.07,Московская область,050,0,001
156650408,1248985.24,Московская область,050,0,001
161078107,101123.7,Московская область,050,0,001
139090317,124363.86,Московская область,050,0,001
303507802,103592.69,Московская область,050,0,001
65592144,168772.11,Московская область,050,0,001
110425489,43332.79,Московская область,050,0,001
300150649,90330.73,Московская область,050,0,001
163876903,475287.75,Московская область,050,0,001
128842294,36948.0,Московская область,050,0,001
130077781,94049.77,Московская область,050,0,001
116834882,81721.71,Московская область,050,0,001
155586175,31921.1,Московская область,050,0,001
154398055,279408.85,Московская область,050,0,001
2122900,438693.86,Московская область,050,0,001
110847358,121077.33,Московская область,050,0,001
266927602,14302.31,Кировская область,043,0,005
212984005,355541.05,Кировская область,043,0,005
169106076,16847.66,Московская область,050,0,001
131736025,201984.42,Московская область,050,0,001
237983577,340846.11,Московская область,050,0,001
131481917,2953.92,Московская область,050,0,001
262010274,8269.21,Московская область,050,0,001
127592630,3315.0,Кировская область,043,0,005
109155821,549387.72392,Московская область,050,0,001
212954889,217774.0,Московская область,050,0,001
5424363,54210.27,Московская область,050,0,001
132140379,3168.12,Московская область,050,0,001
246986895,1172.05,Московская область,050,0,001
72933561,1828086.53,Московская область,050,0,001
346505545,9430.0,Московская область,050,0,001
353069530,30287.0,Московская область,050,0,001
276373226,6078.33,Московская область,050,0,001
137012624,17503.8,Московская область,050,0,001
218012345,421701.56,Московская область,050,0,001
266917235,129901.71,Московская область,050,0,001
139081461,133216.1,Ярославская область,076,0,001
246297781,116314.14,Московская область,050,0,001
293875459,384460.31,Московская область,050,0,001
2058581,224018.93,Ярославская область,076,0,001
38313340,919923.57344,Московская область,050,0,001
2932202,78393.13,Московская область,050,0,001
298906419,214000.0,Московская область,050,0,001
331464275,516216.47,Московская область,050,0,001
243863849,27248.73,Московская область,050,0,001
308881175,78754.56,Московская область,050,0,001
274097460,479386.32,Московская область,050,0,001
208824403,123385.89,Московская область,050,0,001
243085546,12616.01,Ярославская область,076,0,001
134868765,1877.63,Кировская область,043,0,005
362972097,88584.48,Московская область,050,0,001
129269904,15170.0,Московская область,050,0,001
153441062,73934.47,Московская область,050,0,001
115508078,549344.44,Московская область,050,0,001
318695194,57714.38,Московская область,050,0,001
211572293,5832.8,Московская область,050,0,001
236317067,11277.02,Московская область,050,0,001
291675728,23170.07,Ярославская область,076,0,001
365202528,6346.24,Московская область,050,0,001
337918015,192634.87,Московская область,050,0,001
150615711,148087.84,Московская область,050,0,001
322259256,126656.7,Московская область,050,0,001
343284339,5567.37,Московская область,050,0,001
143766690,43166.6,Московская область,050,0,001
143258065,306375.19,Московская область,050,0,001
276954031,104813.77,Московская область,050,0,001
295031009,64290.26,Московская область,050,0,001
12064634,621969.1,Московская область,050,0,001
266170093,343383.46,Московская область,050,0,001
367019100,58300.0,Московская область,050,0,001
129338893,81838.03,Московская область,050,0,001
236646543,103255.46,Московская область,050,0,001
293657278,1017.88,Московская область,050,0,001
145867695,92148.9,Московская область,050,0,001
128311202,94820.0599,Московская область,050,0,001
122839997,156.0,Кировская область,043,0,005
251299405,4179.71,Московская область,050,0,001
260581220,81243.62,Московская область,050,0,001
144204012,386091.47,Московская область,050,0,001
304386728,37077.7,Московская область,050,0,001
161483614,163461.55,Ярославская область,076,0,001
140878708,45751.0,Московская область,050,0,001
367985955,23125.1,Ярославская область,076,0,001
243629536,38493.42,Московская область,050,0,001
320049266,230006.8,Московская область,050,0,001
354530438,19124.31,Кировская область,043,0,005
361369504,7100.39,Московская область,050,0,001
25132790,816647.36,Московская область,050,0,001
135640920,88179.65,Московская область,050,0,001
105390899,112253.55,Ярославская область,076,0,001
269865222,18125.92,Московская область,050,0,001
362397746,7577.7,Ярославская область,076,0,001
283805838,591078.73,Московская область,050,0,001
268415042,947676.74485,Московская область,050,0,001
239009362,865754.86,Московская область,050,0,001
158033506,298362.49,Московская область,050,0,001
103398322,122376.62,Московская область,050,0,001
249986427,956320.81,Московская область,050,0,001
232274027,78909.02,Московская область,050,0,001
279746246,156436.63,Московская область,050,0,001
302324674,237.0,Московская область,050,0,001
350972224,65267.72,Московская область,050,0,001
267458453,728669.98,Кировская область,043,0,005
277650441,11990.0,Ярославская область,076,0,001
67665065,66446.07,Ярославская область,076,0,001
341810692,142384.38425,Московская область,050,0,001
302536759,62603.0,Кемеровская область,042,4,007
110685468,1899076.09892,Москва,077,0,001
251606829,282246.85,Москва,077,0,001
329942899,184140.86,Москва,077,0,001
209366882,3641246.92,Мурманская область,051,0,002
303481724,416175.48142,Москва,077,0,001
342564520,57973.12,Москва,077,0,001
116063092,1583739.50096,Москва,077,0,001
157149472,162430.58,Москва,077,0,001
311690287,202424.79,Москва,077,0,001
119335223,1170775.54,Москва,077,0,001
6375369,3188078.41121,Москва,077,0,001
107530014,1312256.56,Москва,077,0,001
355077878,7769.0,Москва,077,0,001
1765579,32893.38,Мурманская область,051,0,002
111985084,344177.53638,Москва,077,0,001
35023583,22686.59,Москва,077,0,001
246489477,74200.22,Москва,077,0,001
343246223,64990.0,Москва,077,0,001
274009049,186588.82,Москва,077,0,001
350528055,73942.78,Москва,077,0,001
137739595,713734.3,Москва,077,0,001
344395396,56869.88,Кемеровская область,042,4,007
361836382,32470.63,Москва,077,0,001
235730248,254429.59,Москва,077,0,001
16964015,675404.33,Москва,077,0,001
274377595,471.8,Москва,077,0,001
312596675,6149.0,Кемеровская область,042,4,007
330476888,29223.0,Москва,077,0,001
239378594,523942.04,Москва,077,0,001
141718606,11914.67,Москва,077,0,001
365501901,15449.0,Кемеровская область,042,4,007
208399824,175996.3,Москва,077,0,001
139913230,423784.62,Москва,077,0,001
111557605,1143565.86,Москва,077,0,001
260514492,92883.42,Москва,077,0,001
164168045,1173616.02142,Москва,077,0,001
210655087,502671.53,Москва,077,0,001
344598152,1.0,Москва,077,0,001
251889236,294479.73,Москва,077,0,001
56565233,405896.29,Москва,077,0,001
141800583,13764.87,Москва,077,0,001
157624550,275536.02,Москва,077,0,001
369191971,100674.0,Москва,077,0,001
154395107,2049344.88281,Москва,077,0,001
372293168,5840.07,Москва,077,0,001
289127317,2027.15,Москва,077,0,001
168161660,265262.54602,Москва,077,0,001
76561110,626514.77,Москва,077,0,001
62284895,85687.14,Москва,077,0,001
262466336,863330.08,Москва,077,0,001
369412573,27719.09,Москва,077,0,001
140947638,1024212.27,Москва,077,0,001
2409616,91021.78,Москва,077,0,001
213401541,145410.5,Москва,077,0,001
143535306,54885.03,Москва,077,0,001
260518241,458700.14,Москва,077,0,001
159312154,99881.01123,Москва,077,0,001
69767623,772919.08,Кемеровская область,042,4,007
133615458,743053.51,Москва,077,0,001
38474748,1139051.16,Москва,077,0,001
161576337,931759.70679,Москва,077,0,001
154329996,607280.77,Москва,077,0,001
24862728,26741.7,Москва,077,0,001
362373911,41273.86,Москва,077,0,001
158380818,193106.46,Москва,077,0,001
268361032,15543.68,Москва,077,0,001
222584524,636012.52349,Москва,077,0,001
230774152,329076.43,Москва,077,0,001
268143920,204023.82,Москва,077,0,001
269713163,684511.24,Москва,077,0,001
368914366,4790.0,Москва,077,0,001
129957161,48006.5988,Москва,077,0,001
234716122,4156.03,Москва,077,0,001
112448987,793950.88,Москва,077,0,001
275950169,175058.21,Мурманская область,051,0,002
288011197,149110.04,Москва,077,0,001
359908336,20743.16,Москва,077,0,001
142012864,2445724.52,Москва,077,0,001
129686917,1429576.24,Москва,077,0,001
262466250,27970.81,Москва,077,0,001
367253191,1850.0,Москва,077,0,001
261061458,41757.94,Москва,077,0,001
248119979,615328.36,Москва,077,0,001
78215651,67330.72,Москва,077,0,001
65656664,1146268.75,Москва,077,0,001
268770165,13019.92,Кемеровская область,042,4,007
328148605,2987.73,Москва,077,0,001
248406257,195402.21,Москва,077,0,001
164860406,43288.05,Москва,077,0,001
321693948,139200.92,Москва,077,0,001
80349448,202167.79,Москва,077,0,001
149160089,384372.45,Москва,077,0,001
311594752,3000.4,Москва,077,0,001
126565326,1149127.9175,Москва,077,0,001
273113413,1228169.74,Москва,077,0,001
267168051,122359.35,Москва,077,0,001
2793125,114493.23,Москва,077,0,001
102694117,3034.2,Кемеровская область,042,4,007
313721418,26025.03,Москва,077,0,001
280897960,86246.44,Москва,077,0,001
257397373,536971.42,Москва,077,0,001
135236312,16130.72,Кемеровская область,042,4,007
259735077,36583.95,Москва,077,0,001
349268949,25000.0,Москва,077,0,001
369195361,177729.8,Москва,077,0,001
338987976,185606.91,Москва,077,0,001
119558862,446184.47121,Москва,077,0,001
368267995,162564.61,Москва,077,0,001
322408940,579.9,Москва,077,0,001
284723349,11734.9,Москва,077,0,001
222327452,1078412.51743,Москва,077,0,001
141013795,27514.03,Москва,077,0,001
264931691,289687.34,Москва,077,0,001
356594548,52636.53,Москва,077,0,001
152180448,54813.37,Москва,077,0,001
298306631,970777.01565,Москва,077,0,001
262102121,7168.67,Москва,077,0,001
276931244,701597.14,Москва,077,0,001
119437324,694926.16,Москва,077,0,001
246936363,713.86,Москва,077,0,001
2111820,64297.08,Мурманская область,051,0,002
255975113,67818.44,Кемеровская область,042,4,007
108270340,1429943.4,Москва,077,0,001
293974406,72118.36,Москва,077,0,001
314272862,5988.59,Кемеровская область,042,4,007
342316746,2640.0,Москва,077,0,001
246777231,58428.03,Кемеровская область,042,4,007
213542587,28347.38,Москва,077,0,001
270518858,5305.85,Кемеровская область,042,4,007
288223903,246479.7,Москва,077,0,001
139678593,3129.0,Москва,077,0,001
237902642,1131464.68,Москва,077,0,001
341487657,117991.74,Москва,077,0,001
269438028,756446.5,Москва,077,0,001
131094578,2442312.21,Москва,077,0,001
156959638,777910.15233,Москва,077,0,001
257666787,188235.72,Москва,077,0,001
333453291,17313.0,Москва,077,0,001
334053644,2386.0,Москва,077,0,001
223384162,2804.51,Москва,077,0,001
233349328,163945.69,Москва,077,0,001
117767995,256782.77776,Москва,077,0,001
161699682,867337.8556,Москва,077,0,001
295070878,9271.1,Москва,077,0,001
282973035,23043.54,Кемеровская область,042,4,007
129270292,111501.72,Москва,077,0,001
107754565,775078.57,Москва,077,0,001
344591770,55199.08,Кемеровская область,042,4,007
243176796,85077.87,Москва,077,0,001
124618086,100313.80477,Московская область,050,0,001
293457457,29741.76,Московская область,050,0,001
168728211,90935.06,Московская область,050,0,001
210905119,378636.75,Московская область,050,0,001
284173485,29004.0,Кировская область,043,0,005
346523364,11817.87,Московская область,050,0,001
275790567,390.0,Московская область,050,0,001
246714543,210362.34,Московская область,050,0,001
310897764,2763.98,Московская область,050,0,001
31026339,30023.28,Московская область,050,0,001
324980460,18710.0,Московская область,050,0,001
9979611,30380.0,Московская область,050,0,001
261516362,220263.13,Московская область,050,0,001
152851630,237053.39,Московская область,050,0,001
323045405,123152.93,Московская область,050,0,001
140046670,602628.41,Московская область,050,0,001
101774857,602584.2,Московская область,050,0,001
210189534,852543.78,Московская область,050,0,001
255050200,214604.97,Московская область,050,0,001
130327640,528223.44,Московская область,050,0,001
346265120,76286.13,Московская область,050,0,001
121547728,1129690.04755,Московская область,050,0,001
111612324,391587.88,Московская область,050,0,001
316162276,164506.58,Кировская область,043,0,005
